mmsi,imo,ship_name,ship_name_chi,hull_num,ship_type_chi,ship_class_chi,flight_line,longitude,aslatitude,speed,track,pos_datetime
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818095,0.0,307.8,2022-07-31 19:06:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28656,14.818107,0.0,307.8,2022-07-31 19:15:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286575,14.818095,0.0,307.8,2022-07-31 19:27:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28651,14.8180485,0.0,307.8,2022-07-31 19:36:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28651,14.8180485,0.0,307.8,2022-07-31 19:36:37
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2865,14.81806,0.0,307.0,2022-07-31 19:45:38
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818089,0.0,307.8,2022-07-31 20:00:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28656,14.818045,0.0,307.8,2022-07-31 20:15:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286545,14.818058,0.0,307.8,2022-07-31 20:21:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28652,14.8180485,0.0,307.8,2022-07-31 20:36:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2866,14.81805,0.0,307.0,2022-07-31 20:48:38
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286545,14.8180485,0.0,307.8,2022-07-31 20:51:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28656,14.8180685,0.0,307.8,2022-07-31 21:03:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28658,14.818064,0.0,307.8,2022-07-31 21:12:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286575,14.81806,0.0,307.8,2022-07-31 21:24:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28661,14.8180485,0.0,307.8,2022-07-31 21:30:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28656,14.818067,0.0,307.8,2022-07-31 21:45:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2866,14.81807,0.0,307.0,2022-07-31 21:45:38
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28656,14.818102,0.0,307.8,2022-07-31 22:00:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818082,0.0,307.8,2022-07-31 22:06:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286575,14.818084,0.0,307.8,2022-07-31 22:21:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818064,0.0,307.8,2022-07-31 22:30:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2865,14.8181,0.0,307.0,2022-07-31 22:36:38
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286545,14.818078,0.0,307.8,2022-07-31 22:42:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28658,14.818109,0.0,307.8,2022-07-31 22:57:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818084,0.0,307.8,2022-07-31 23:09:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28658,14.818093,0.0,307.8,2022-07-31 23:21:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28653,14.818105,0.0,307.8,2022-07-31 23:30:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28652,14.818084,0.0,307.8,2022-07-31 23:39:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286575,14.818098,0.0,307.8,2022-07-31 23:51:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286545,14.81808,0.0,307.8,2022-08-01 00:00:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.286575,14.818093,0.0,307.8,2022-08-01 00:15:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2866,14.81809,0.0,307.0,2022-08-01 00:18:38
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28658,14.818084,0.0,307.8,2022-08-01 00:27:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28658,14.818095,0.0,307.8,2022-08-01 00:36:36
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.28696,14.817285,2.3,152.2,2022-08-01 00:55:42
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.291695,14.811929,3.3,174.2,2022-08-01 01:05:01
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.29282,14.808023,1.4,114.0,2022-08-01 01:15:22
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.294106,14.80831,0.7,57.7,2022-08-01 01:20:31
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2942,14.808365,0.7,54.8,2022-08-01 01:21:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2942,14.808365,0.7,54.8,2022-08-01 01:21:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2948,14.8088,0.0,51.0,2022-08-01 02:33:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2948,14.8088,0.0,51.0,2022-08-01 03:48:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.29483,14.808777,0.0,51.9,2022-08-01 05:42:13
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.29483,14.808777,0.0,51.9,2022-08-01 05:42:13
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2949,14.80881,0.0,51.0,2022-08-01 06:33:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.29483,14.808826,0.0,51.9,2022-08-01 07:52:58
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.29439,14.808278,2.0,242.3,2022-08-01 08:30:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.288025,14.809294,6.1,284.5,2022-08-01 08:40:33
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.27404,14.812293,9.2,282.2,2022-08-01 08:48:43
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.23099666666668,14.79679,10.6,229.0,2022-08-01 09:05:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.21101,14.76204,10.6,188.1,2022-08-01 09:20:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.2087,14.74673,19.076,188.0,2022-08-01 09:25:25
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.19976,14.727827,10.1,231.4,2022-08-01 09:31:48
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.19531833333332,14.724353333333331,10.1,233.0,2022-08-01 09:35:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.18386,14.715698333333334,10.2,234.0,2022-08-01 09:40:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.169,14.703478,10.4,216.0,2022-08-01 09:46:47
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.14752,14.698916,10.1,278.3,2022-08-01 09:55:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.10432,14.700025,10.2,293.9,2022-08-01 10:10:00
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.10432333333334,14.700025,10.2,295.0,2022-08-01 10:10:00
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.09238,14.708685,10.4,307.0,2022-08-01 10:15:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.081375,14.718482,10.4,314.0,2022-08-01 10:20:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.0496,14.749099,10.4,314.7,2022-08-01 10:35:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.039255,14.75974,10.6,316.0,2022-08-01 10:40:05
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.039255,14.75974,10.6,316.0,2022-08-01 10:40:05
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.02928,14.77086,10.7,320.4,2022-08-01 10:45:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.99663,14.801521,10.5,316.0,2022-08-01 11:00:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.97537,14.821897,10.5,313.0,2022-08-01 11:10:02
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.97537166666666,14.821896666666667,10.5,313.0,2022-08-01 11:10:02
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,120.1552,14.69786,18.705,277.0,2022-08-01 11:22:05
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.94257,14.852794,10.4,313.5,2022-08-01 11:25:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.92007,14.875109,10.3,317.9,2022-08-01 11:36:13
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.90173,14.893353,10.3,314.7,2022-08-01 11:45:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.90173,14.893353,10.3,314.7,2022-08-01 11:45:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.790344,15.001739,10.1,315.2,2022-08-01 12:38:25
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.733536,15.058632,10.2,314.7,2022-08-01 13:06:26
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.71447,15.07646,10.1,314.2,2022-08-01 13:15:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.68098,15.108655,10.2,313.7,2022-08-01 13:31:44
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.68098,15.108655,10.2,313.7,2022-08-01 13:31:44
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.63648,15.15178,10.1,315.7,2022-08-01 13:53:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.63647333333331,15.15178,10.1,314.0,2022-08-01 13:53:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.63648,15.15178,10.1,315.7,2022-08-01 13:53:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.605934,15.181963,10.3,314.2,2022-08-01 14:08:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.574295,15.212526,10.4,314.6,2022-08-01 14:23:35
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.56436,15.221867,10.4,313.3,2022-08-01 14:28:13
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.517784,15.2862835,10.6,328.6,2022-08-01 14:55:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.517785,15.286283333333332,10.6,325.0,2022-08-01 14:55:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.47616,15.325748,10.6,317.2,2022-08-01 15:14:44
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.47616,15.325748,10.6,317.2,2022-08-01 15:14:44
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45544,15.363477,10.5,343.0,2022-08-01 15:29:45
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45544,15.363476666666667,10.5,344.0,2022-08-01 15:29:45
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.452055,15.450018333333333,10.1,2.0,2022-08-01 16:00:25
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45206,15.450018,10.1,0.7,2022-08-01 16:00:25
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.4622,15.505794,10.5,15.5,2022-08-01 16:20:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46435,15.575015,10.7,1.6,2022-08-01 16:43:22
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.466064,15.629144,10.7,0.6,2022-08-01 17:01:34
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.466065,15.629143333333332,10.7,3.0,2022-08-01 17:01:34
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.4665,15.65438,20.002,359.0,2022-08-01 17:10:06
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46635,15.671302,10.7,357.9,2022-08-01 17:15:44
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.466415,15.703683,10.8,1.8,2022-08-01 17:26:33
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46581,15.745448,10.7,356.4,2022-08-01 17:40:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.465815,15.745448333333334,10.7,357.0,2022-08-01 17:40:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46504,15.776022,10.8,12.3,2022-08-01 17:50:33
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.47732,15.819502,10.8,15.8,2022-08-01 18:05:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.47896,15.833656,10.7,351.2,2022-08-01 18:10:14
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.47646833333332,15.850821666666668,10.7,354.0,2022-08-01 18:16:04
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.473465,15.878777,10.7,354.1,2022-08-01 18:25:33
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.4712,15.90141,19.446,355.0,2022-08-01 18:33:16
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.4705,15.9082,10.5,354.8,2022-08-01 18:35:34
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46772,15.936415,10.5,354.0,2022-08-01 18:45:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.467725,15.936415,10.5,354.0,2022-08-01 18:45:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46356,15.98653,10.5,354.9,2022-08-01 19:02:23
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46216,16.011415,10.4,357.5,2022-08-01 19:10:54
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46127166666666,16.025466666666667,10.5,358.0,2022-08-01 19:15:42
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.46044,16.039692,10.5,357.2,2022-08-01 19:20:34
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45757,16.083431,10.6,355.7,2022-08-01 19:35:24
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45483,16.130428,11.2,356.9,2022-08-01 19:50:53
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.4539,16.14671,20.002,355.0,2022-08-01 19:56:15
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45296,16.161873,10.9,356.8,2022-08-01 20:01:12
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45131,16.189774,10.8,357.0,2022-08-01 20:10:25
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45024833333332,16.206795,10.8,358.0,2022-08-01 20:16:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45026,16.206795,10.8,357.0,2022-08-01 20:16:03
303859000,9207077.0,USNS Mary Sears,玛丽·希尔斯号海洋测量船,T-AGS-65,调查船,探路者级调查船,303859000_1657503755,119.45026,16.206795,10.8,357.0,2022-08-01 20:16:03
